y, v, a, t
374.2672266671767,-37.38933333332342,1.8666666666666654,107.72
373.89352000051014,-37.37066666665675,1.8666666666666654,107.73
373.5200000005102,-37.351999999990085,1.8666666666666654,107.74000000000001
373.146666667177,-37.33333333332342,1.8666666666666654,107.75
372.7735200005104,-37.31466666665675,1.8666666666666654,107.76
372.4005600005105,-37.29599999999008,1.8666666666666654,107.77
372.0277866671773,-37.27733333332341,1.8666666666666654,107.78
371.6552000005107,-37.258666666656744,1.8666666666666654,107.79
371.2828000005108,-37.239999999990076,1.8666666666666654,107.8
370.9105866671776,-37.22133333332341,1.8666666666666654,107.81
370.53856000051104,-37.20266666665674,1.8666666666666654,107.82000000000001
370.16672000051113,-37.18399999999007,1.8666666666666654,107.83
369.7950666671779,-37.1653333333234,1.8666666666666654,107.84
369.4236000005113,-37.146666666656735,1.8666666666666654,107.85000000000001
369.05232000051143,-37.12799999999007,1.8666666666666654,107.86
368.6812266671782,-37.1093333333234,1.8666666666666654,107.87
368.31032000051164,-37.09066666665673,1.8666666666666654,107.88
367.93960000051175,-37.07199999999006,1.8666666666666654,107.89
367.5690666671785,-37.053333333323394,1.8666666666666654,107.9
367.1987200005119,-37.034666666656726,1.8666666666666654,107.91
366.828560000512,-37.01599999999006,1.8666666666666654,107.92
366.4585866671788,-36.99733333332339,1.8666666666666654,107.93
366.0888000005122,-36.97866666665672,1.8666666666666654,107.94
365.71920000051233,-36.95999999999005,1.8666666666666654,107.95
365.3497866671791,-36.941333333323385,1.8666666666666654,107.96000000000001
364.9805600005125,-36.92266666665672,1.8666666666666654,107.97
364.6115200005126,-36.90399999999005,1.8666666666666654,107.98
364.2426666671794,-36.88533333332338,1.8666666666666654,107.99000000000001
363.8740000005128,-36.86666666665671,1.8666666666666654,108.0
363.5055200005129,-36.847999999990044,1.8666666666666654,108.01
363.1372266671797,-36.829333333323376,1.8666666666666654,108.02
362.7691200005131,-36.81066666665671,1.8666666666666654,108.03
362.4012000005132,-36.79199999999004,1.8666666666666654,108.04
362.03346666718,-36.77333333332337,1.8666666666666654,108.05
361.66592000051344,-36.7546666666567,1.8666666666666654,108.06
361.29856000051353,-36.735999999990035,1.8666666666666654,108.07000000000001
360.9313866671803,-36.71733333332337,1.8666666666666654,108.08
360.56440000051373,-36.6986666666567,1.8666666666666654,108.09
360.19760000051383,-36.67999999999003,1.8666666666666654,108.10000000000001
359.8309866671806,-36.66133333332336,1.8666666666666654,108.11
359.46456000051404,-36.642666666656694,1.8666666666666654,108.12
359.09832000051415,-36.623999999990026,1.8666666666666654,108.13
358.7322666671809,-36.60533333332336,1.8666666666666654,108.14
358.3664000005143,-36.58666666665669,1.8666666666666654,108.15
358.00072000051443,-36.56799999999002,1.8666666666666654,108.16
357.6352266671812,-36.549333333323354,1.8666666666666654,108.17
357.2699200005146,-36.530666666656685,1.8666666666666654,108.18
356.90480000051474,-36.51199999999002,1.8666666666666654,108.19
356.5398666671815,-36.49333333332335,1.8666666666666654,108.2
356.17512000051494,-36.47466666665668,1.8666666666666654,108.21000000000001
355.810560000515,-36.45599999999001,1.8666666666666654,108.22
355.4461866671818,-36.437333333323345,1.8666666666666654,108.23
355.0820000005152,-36.41866666665668,1.8666666666666654,108.24000000000001
354.7180000005153,-36.39999999999001,1.8666666666666654,108.25
